1001	2	2	2	TRIAL1	15	8000	500	2	1579	7579	/	/	1	898	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	16	8000	500	2	7212	8212	/	/	1	978	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	17	8000	500	2	5615	5618	/	/	1	938	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	18	8000	500	2	3991	3941	/	z	0	874	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	19	8000	500	1	2331	2331	z	z	1	1274	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	20	8000	500	2	9829	9629	/	/	1	1146	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	21	8000	500	2	6567	6569	/	/	1	1082	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	22	8000	500	2	2737	2337	/	/	1	1138	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	23	8000	500	2	8384	5384	/	/	1	1986	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	24	8000	500	1	5613	5613	z	z	1	1034	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	25	8000	500	2	9259	8259	/	/	1	914	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	26	8000	500	1	6177	6177	z	z	1	882	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	27	8000	500	1	8124	8124	z	z	1	842	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	28	8000	500	1	3692	3692	z	z	1	938	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	29	8000	500	2	1717	1712	/	/	1	1282	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	30	8000	500	2	8723	8724	/	/	1	1107	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	31	8000	500	1	8718	8718	z	z	1	978	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	32	8000	500	1	7823	7823	z	z	1	1082	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	33	8000	500	1	7223	7223	z	z	1	866	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	34	8000	500	2	5427	5487	/	/	1	946	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	35	8000	500	1	7394	7394	z	z	1	1450	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	36	8000	500	2	5283	5383	/	/	1	1202	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	37	8000	500	1	5229	5229	z	z	1	1010	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	38	8000	500	2	6427	6428	/	/	1	1058	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	39	8000	500	2	1289	1889	/	/	1	1034	2023	4	5	15	14	3
1001	2	2	2	TRIAL1	40	8000	500	2	3316	3386	/	/	1	1082	2023	4	5	15	14	3
1001	2	2	3	TRIAL2	1	8000	500	2	2786	2783	/	/	1	1240	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	2	8000	500	1	3672	3672	z	z	1	850	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	3	8000	500	2	5529	5129	/	/	1	914	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	4	8000	500	1	7723	7723	z	z	1	858	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	5	8000	500	1	8894	8894	z	z	1	898	2023	4	5	15	15	15
