1001	2	5	1	PRACT1	6000	1000	24	dogs	24	1	3218	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	18	knives	18	1	3594	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	46	plaques	41	0	3925	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	61	flowers	42	0	8884	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	83	pens	81	0	3163	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	57	glasses	67	0	3252	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	43	cars	69	0	2347	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	36	screws	46	0	8450	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	67	tables	78	0	1741	2023	4	5	15	30	48
1001	2	5	1	PRACT1	6000	1000	75	apples	75	1	4345	2023	4	5	15	30	48
1001	2	5	2	TRIAL1	6000	1000	74	gloves	48	0	4083	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	37	houses	36	0	4805	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	27	lights	54	0	2748	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	48	spoons	44	0	4027	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	68	birds	68	1	667	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	83	chickens	68	0	3268	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	62	bananas	50	0	3837	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	46	corks	48	0	5912	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	18	cannons	18	1	2467	2023	4	5	15	33	27
1001	2	5	2	TRIAL1	6000	1000	52	cycles	28	0	6275	2023	4	5	15	33	27
1001	2	5	3	TRIAL2	6000	1000	37	potatoes	40	0	3324	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	15	eyes	15	1	1395	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	44	pigs	34	0	3675	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	59	letters	55	0	3547	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	26	cakes	15	0	1660	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	47	chairs	47	1	4349	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	67	vials	15	0	3184	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	76	aircraft	76	1	1788	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	63	spikes	65	0	2842	2023	4	5	15	35	28
1001	2	5	3	TRIAL2	6000	1000	84	trees	6	0	2323	2023	4	5	15	35	28
