1234	2	5	1	PRACT1	6000	1000	24	dogs	12	0	2692	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	18	knives	39	0	4587	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	46	plaques	46	1	9521	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	61	flowers	12	0	3483	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	83	pens	83	1	5717	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	57	glasses	12	0	2830	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	43	cars	46	0	7857	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	36	screws	46	0	6586	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	67	tables	83	0	5748	2022	9	19	15	53	27
1234	2	5	1	PRACT1	6000	1000	75	apples	67	0	6829	2022	9	19	15	53	27
1234	2	5	2	TRIAL1	6000	1000	74	gloves	12	0	3155	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	37	houses	26	0	5596	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	27	lights	39	0	6653	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	48	spoons	12	0	3371	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	68	birds	46	0	5572	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	83	chickens	67	0	3882	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	62	bananas	26	0	5628	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	46	corks	62	0	5982	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	18	cannons	18	1	3892	2022	9	19	15	55	50
1234	2	5	2	TRIAL1	6000	1000	52	cycles	48	0	4635	2022	9	19	15	55	50
1234	2	5	3	TRIAL2	6000	1000	37	potatoes	46	0	4326	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	15	eyes	15	1	4547	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	44	pigs	44	1	4588	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	59	letters	39	0	9339	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	26	cakes	67	0	3353	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	47	chairs	18	0	4908	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	67	vials	18	0	6820	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	76	aircraft	83	0	4662	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	63	spikes	47	0	6563	2022	9	19	15	58	4
1234	2	5	3	TRIAL2	6000	1000	84	trees	84	1	2380	2022	9	19	15	58	4
1234	2	5	1	PRACT1	6000	1000	24	dogs	51	0	3603	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	18	knives	18	1	1484	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	46	plaques	46	1	5779	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	61	flowers	24	0	5723	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	83	pens	73	0	3813	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	57	glasses	81	0	2164	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	43	cars	46	0	2179	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	36	screws	26	0	3163	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	67	tables	18	0	2946	2023	1	18	11	33	21
1234	2	5	1	PRACT1	6000	1000	75	apples	75	1	2504	2023	1	18	11	33	21
1234	2	5	2	TRIAL1	6000	1000	74	gloves	72	0	1956	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	37	houses	86	0	2580	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	27	lights	48	0	2907	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	48	spoons	42	0	3467	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	68	birds	18	0	3109	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	83	chickens	82	0	5612	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	62	bananas	42	0	5653	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	46	corks	46	1	2836	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	18	cannons	62	0	2380	2023	1	18	11	35	17
1234	2	5	2	TRIAL1	6000	1000	52	cycles	14	0	5299	2023	1	18	11	35	17
1234	2	5	3	TRIAL2	6000	1000	37	potatoes	86	0	907	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	15	eyes	17	0	2819	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	44	pigs	53	0	915	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	59	letters	58	0	2708	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	26	cakes	26	1	2556	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	47	chairs	47	1	2620	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	67	vials	68	0	10748	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	76	aircraft	26	0	891	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	63	spikes	62	0	2348	2023	1	18	11	37	15
1234	2	5	3	TRIAL2	6000	1000	84	trees	47	0	3820	2023	1	18	11	37	15
