ID,Block,Presses,Mean RT,Med RT,Max RT,Min RT,First Press,Last Press
New folder,PRACT1,118,167.45,168.00,295,119,295,160
New folder,PRACT2,115,173.02,168.00,536,127,264,192
New folder,TRIAL1,115,173.06,168.00,280,103,153,183
New folder,TRIAL2,113,175.68,168.00,431,135,180,216
