1027	1	5	1	PRACT1	1	20	/	/	1	235	2023	10	13	13	21	8
1027	1	5	1	PRACT1	2	20	/	/	1	312	2023	10	13	13	21	8
1027	1	5	1	PRACT1	3	20	/	/	1	144	2023	10	13	13	21	8
1027	1	5	1	PRACT1	4	20	/	/	1	144	2023	10	13	13	21	8
1027	1	5	1	PRACT1	5	20	/	/	1	144	2023	10	13	13	21	8
1027	1	5	1	PRACT1	6	20	/	/	1	135	2023	10	13	13	21	8
1027	1	5	1	PRACT1	7	20	/	/	1	135	2023	10	13	13	21	8
1027	1	5	1	PRACT1	8	20	/	/	1	143	2023	10	13	13	21	8
1027	1	5	1	PRACT1	9	20	/	/	1	136	2023	10	13	13	21	8
1027	1	5	1	PRACT1	10	20	/	/	1	136	2023	10	13	13	21	8
1027	1	5	1	PRACT1	11	20	/	/	1	135	2023	10	13	13	21	8
1027	1	5	1	PRACT1	12	20	/	/	1	136	2023	10	13	13	21	8
1027	1	5	1	PRACT1	13	20	/	/	1	152	2023	10	13	13	21	8
1027	1	5	1	PRACT1	14	20	/	/	1	143	2023	10	13	13	21	8
1027	1	5	1	PRACT1	15	20	/	/	1	135	2023	10	13	13	21	8
1027	1	5	1	PRACT1	16	20	/	/	1	144	2023	10	13	13	21	8
1027	1	5	1	PRACT1	17	20	/	/	1	152	2023	10	13	13	21	8
1027	1	5	1	PRACT1	18	20	/	/	1	127	2023	10	13	13	21	8
1027	1	5	1	PRACT1	19	20	/	/	1	135	2023	10	13	13	21	8
1027	1	5	1	PRACT1	20	20	/	/	1	136	2023	10	13	13	21	8
1027	1	5	1	PRACT1	21	20	/	/	1	143	2023	10	13	13	21	8
1027	1	5	1	PRACT1	22	20	/	/	1	143	2023	10	13	13	21	8
1027	1	5	1	PRACT1	23	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	24	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	25	20	/	/	1	152	2023	10	13	13	21	8
1027	1	5	1	PRACT1	26	20	/	/	1	151	2023	10	13	13	21	8
1027	1	5	1	PRACT1	27	20	/	/	1	152	2023	10	13	13	21	8
1027	1	5	1	PRACT1	28	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	29	20	/	/	1	151	2023	10	13	13	21	8
1027	1	5	1	PRACT1	30	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	31	20	/	/	1	175	2023	10	13	13	21	8
1027	1	5	1	PRACT1	32	20	/	/	1	144	2023	10	13	13	21	8
1027	1	5	1	PRACT1	33	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	34	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	35	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	36	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	37	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	38	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	39	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	40	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	41	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	42	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	43	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	44	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	45	20	/	/	1	175	2023	10	13	13	21	8
1027	1	5	1	PRACT1	46	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	47	20	/	/	1	151	2023	10	13	13	21	8
1027	1	5	1	PRACT1	48	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	49	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	50	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	51	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	52	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	53	20	/	/	1	151	2023	10	13	13	21	8
1027	1	5	1	PRACT1	54	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	55	20	/	/	1	152	2023	10	13	13	21	8
1027	1	5	1	PRACT1	56	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	57	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	58	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	59	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	60	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	61	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	62	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	63	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	64	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	65	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	66	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	67	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	68	20	/	/	1	152	2023	10	13	13	21	8
1027	1	5	1	PRACT1	69	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	70	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	71	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	72	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	73	20	/	/	1	151	2023	10	13	13	21	8
1027	1	5	1	PRACT1	74	20	/	/	1	184	2023	10	13	13	21	8
1027	1	5	1	PRACT1	75	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	76	20	/	/	1	175	2023	10	13	13	21	8
1027	1	5	1	PRACT1	77	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	78	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	79	20	/	/	1	176	2023	10	13	13	21	8
1027	1	5	1	PRACT1	80	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	81	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	82	20	/	/	1	175	2023	10	13	13	21	8
1027	1	5	1	PRACT1	83	20	/	/	1	184	2023	10	13	13	21	8
1027	1	5	1	PRACT1	84	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	85	20	/	/	1	184	2023	10	13	13	21	8
1027	1	5	1	PRACT1	86	20	/	/	1	175	2023	10	13	13	21	8
1027	1	5	1	PRACT1	87	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	88	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	89	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	90	20	/	/	1	167	2023	10	13	13	21	8
1027	1	5	1	PRACT1	91	20	/	/	1	152	2023	10	13	13	21	8
1027	1	5	1	PRACT1	92	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	93	20	/	/	1	184	2023	10	13	13	21	8
1027	1	5	1	PRACT1	94	20	/	/	1	159	2023	10	13	13	21	8
1027	1	5	1	PRACT1	95	20	/	/	1	160	2023	10	13	13	21	8
1027	1	5	1	PRACT1	96	20	/	/	1	184	2023	10	13	13	21	8
1027	1	5	1	PRACT1	97	20	/	/	1	143	2023	10	13	13	21	8
1027	1	5	1	PRACT1	98	20	/	/	1	168	2023	10	13	13	21	8
1027	1	5	1	PRACT1	99	20	/	/	1	175	2023	10	13	13	21	8
1027	1	5	1	PRACT1	100	20	/	/	1	144	2023	10	13	13	21	8
