4496	2496
7313	7213
1958	1956
5734	5734
2394	2399
1468	1463
5823	5823
1522	1522
3396	3696
2517	2517
2394	2354
4478	4471
6217	6217
7712	7712
6751	6753
8337	5337
1249	1249
5236	5236
4881	4881
7576	7516
5386	5386
5321	5321
5983	5983
7562	7562
9941	9941
4637	4637
4962	4962
3851	7851
5467	1467
3545	3545
1963	1963
4375	4275
7824	7884
8492	8292
2524	2524
6219	6619
2884	7884
1497	1497
5939	5989
8479	8499
