2786	2783
3672	3672
5529	5129
7723	7723
8894	8894
9368	9368
7371	7371
4374	4374
6627	6627
5366	5466
8564	4564
4365	4365
6116	6116
1639	1629
2436	2436
3998	3998
6218	6318
6733	6733
8176	8166
2294	2294
3763	3263
6443	6441
8792	8792
1292	6292
6819	6819
8525	8545
6641	6641
7753	1753
4775	4779
2719	2719
1213	1215
4914	4954
4585	4585
4539	1539
9971	9976
5142	5142
2518	2538
7314	7314
3925	4925
4633	4833
