1023	1	5	1	PRACT1	1	20	/	.	0	3822	2023	10	20	13	22	33
1023	1	5	1	PRACT1	2	20	/	.	0	248	2023	10	20	13	22	33
1023	1	5	1	PRACT1	3	20	/	.	0	215	2023	10	20	13	22	33
1023	1	5	1	PRACT1	4	20	/	.	0	223	2023	10	20	13	22	33
1023	1	5	1	PRACT1	5	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	6	20	/	.	0	176	2023	10	20	13	22	33
1023	1	5	1	PRACT1	7	20	/	.	0	216	2023	10	20	13	22	33
1023	1	5	1	PRACT1	8	20	/	.	0	223	2023	10	20	13	22	33
1023	1	5	1	PRACT1	9	20	/	.	0	176	2023	10	20	13	22	33
1023	1	5	1	PRACT1	10	20	/	.	0	263	2023	10	20	13	22	33
1023	1	5	1	PRACT1	11	20	/	.	0	224	2023	10	20	13	22	33
1023	1	5	1	PRACT1	12	20	/	.	0	215	2023	10	20	13	22	33
1023	1	5	1	PRACT1	13	20	/	.	0	240	2023	10	20	13	22	33
1023	1	5	1	PRACT1	14	20	/	.	0	255	2023	10	20	13	22	33
1023	1	5	1	PRACT1	15	20	/	.	0	232	2023	10	20	13	22	33
1023	1	5	1	PRACT1	16	20	/	.	0	247	2023	10	20	13	22	33
1023	1	5	1	PRACT1	17	20	/	.	0	175	2023	10	20	13	22	33
1023	1	5	1	PRACT1	18	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	19	20	/	.	0	184	2023	10	20	13	22	33
1023	1	5	1	PRACT1	20	20	/	.	0	199	2023	10	20	13	22	33
1023	1	5	1	PRACT1	21	20	/	.	0	224	2023	10	20	13	22	33
1023	1	5	1	PRACT1	22	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	23	20	/	.	0	231	2023	10	20	13	22	33
1023	1	5	1	PRACT1	24	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	25	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	26	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	27	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	28	20	/	.	0	191	2023	10	20	13	22	33
1023	1	5	1	PRACT1	29	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	30	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	31	20	/	.	0	191	2023	10	20	13	22	33
1023	1	5	1	PRACT1	32	20	/	.	0	208	2023	10	20	13	22	33
1023	1	5	1	PRACT1	33	20	/	.	0	199	2023	10	20	13	22	33
1023	1	5	1	PRACT1	34	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	35	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	36	20	/	.	0	199	2023	10	20	13	22	33
1023	1	5	1	PRACT1	37	20	/	.	0	208	2023	10	20	13	22	33
1023	1	5	1	PRACT1	38	20	/	.	0	199	2023	10	20	13	22	33
1023	1	5	1	PRACT1	39	20	/	.	0	199	2023	10	20	13	22	33
1023	1	5	1	PRACT1	40	20	/	.	0	192	2023	10	20	13	22	33
1023	1	5	1	PRACT1	41	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	42	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	43	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	44	20	/	.	0	200	2023	10	20	13	22	33
1023	1	5	1	PRACT1	45	20	/	.	0	215	2023	10	20	13	22	33
1023	1	5	1	PRACT1	46	20	/	.	0	223	2023	10	20	13	22	33
1023	1	5	1	PRACT1	47	20	/	.	0	224	2023	10	20	13	22	33
1023	1	5	1	PRACT1	48	20	/	.	0	224	2023	10	20	13	22	33
1023	1	5	1	PRACT1	49	20	/	.	0	216	2023	10	20	13	22	33
1023	1	5	1	PRACT1	50	20	/	.	0	239	2023	10	20	13	22	33
1023	1	5	1	PRACT1	51	20	/	.	0	208	2023	10	20	13	22	33
1023	1	5	1	PRACT1	52	20	/	.	0	231	2023	10	20	13	22	33
1023	1	5	1	PRACT1	53	20	/	.	0	208	2023	10	20	13	22	33
1023	1	5	1	PRACT1	54	20	/	.	0	224	2023	10	20	13	22	33
1023	1	5	1	PRACT1	55	20	/	.	0	231	2023	10	20	13	22	33
1023	1	5	1	PRACT1	56	20	/	.	0	239	2023	10	20	13	22	33
1023	1	5	1	PRACT1	57	20	/	.	0	216	2023	10	20	13	22	33
1023	1	5	1	PRACT1	58	20	/	.	0	263	2023	10	20	13	22	33
1023	1	5	1	PRACT1	59	20	/	.	0	240	2023	10	20	13	22	33
1023	1	5	1	PRACT1	60	20	/	.	0	215	2023	10	20	13	22	33
1023	1	5	1	PRACT1	61	20	/	.	0	216	2023	10	20	13	22	33
1023	1	5	1	PRACT1	62	20	/	.	0	215	2023	10	20	13	22	33
1023	1	5	1	PRACT1	63	20	/	.	0	216	2023	10	20	13	22	33
1023	1	5	1	PRACT1	64	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	65	20	/	.	0	192	2023	10	20	13	22	33
1023	1	5	1	PRACT1	66	20	/	.	0	208	2023	10	20	13	22	33
1023	1	5	1	PRACT1	67	20	/	.	0	223	2023	10	20	13	22	33
1023	1	5	1	PRACT1	68	20	/	.	0	216	2023	10	20	13	22	33
1023	1	5	1	PRACT1	69	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	70	20	/	.	0	232	2023	10	20	13	22	33
1023	1	5	1	PRACT1	71	20	/	.	0	207	2023	10	20	13	22	33
1023	1	5	1	PRACT1	72	20	/	.	0	184	2023	10	20	13	22	33
1023	1	5	1	PRACT1	73	20	/	.	0	248	2023	10	20	13	22	33
1023	1	5	1	PRACT1	74	20	/	.	0	215	2023	10	20	13	22	33
1023	1	5	1	PRACT1	75	20	/	.	0	224	2023	10	20	13	22	33
1023	1	5	1	PRACT1	76	20	/	.	0	216	2023	10	20	13	22	33
1023	1	5	3	PRACT2	1	20	z	z	1	1385	2023	10	20	13	23	26
1023	1	5	3	PRACT2	2	20	z	z	1	375	2023	10	20	13	23	26
1023	1	5	3	PRACT2	3	20	z	z	1	136	2023	10	20	13	23	26
1023	1	5	3	PRACT2	4	20	z	z	1	215	2023	10	20	13	23	26
1023	1	5	3	PRACT2	5	20	z	z	1	256	2023	10	20	13	23	26
1023	1	5	3	PRACT2	6	20	z	z	1	224	2023	10	20	13	23	26
1023	1	5	3	PRACT2	7	20	z	z	1	351	2023	10	20	13	23	26
