ID,Block,PC,Total Response Time,Mean ED,Mean CB,ED 1,ED 2,ED 3,ED 4,ED 5,ED 6,ED 7,ED 8,ED 9,ED 10,ED 11,ED 12,CB 1,CB 2,CB 3,CB 4,CB 5,CB 6,CB 7,CB 8,CB 9,CB 10,CB 11,CB 12
New folder,TRIAL1,9,151394,3.65,4.83,4.24,1.41,7.07,0.00,2.83,1.41,2.83,7.07,5.66,1.41,7.07,2.83,8,2,6,4,5,4,3,6,6,3,7,4
New folder,TRIAL2,8,147356,2.36,3.17,5.66,1.41,1.41,1.41,1.41,1.41,2.83,1.41,2.83,4.24,1.41,2.83,7,1,6,2,2,2,3,4,3,5,1,2
